"The Costa Mesa Travelodge is the best place for miles around for a budget business traveler. The staff are very amenable and service is pretty good. It isn't too clean but acceptable. 
And like I said price and location can't be beat.
              ",Oarlock,2015-01-02
"The staff was courteous. We were there for a week, originally, but left early because we never got a good nights' sleep. The airport is right there and planes take off and land until 11:00p.m. O.k. if you are traveling and want to stay for one night.  It was clean but noisy with a dog barking and people outside our room late at night. We stayed because of the price, but never again.,",Carolann106,2014-12-20
Clean and convenient.  Didn't like that there was no elevator and no downstairs rooms available.  Wifi was very weak.,Tbosgreen,2014-12-14
"I booked 2 months out, I cancelled 1 month out and received a cancellation number. 1 month later I was charged for the first night and got a notification of a no show. I called back with my cancellation number and they claim they never received it.",BostonMikeC,2014-12-10
"I stayed here in order to catch an early morning flight out of the Orange County Airport.  The people are nice, the room was clean, but the whole thing is just a bit worn out.  

I will most likely use this hotel again.  I thought the people were nice.  The location is great.  But, breakfast was minimal, the internet was slow and the place is showing the signs of age.

Just a bit of airport noise....",frankhurtte,2014-12-07
"my fami;ly stayed at the Travelodge.it was a great experience. it is conventily located to all our destinations, the price was very good.  I highly rercommend staying there,

              
              ",toddo10,2014-11-19
"We stayed here for one week as my husband was here on business. The pool was clean, the room was clean, bed was very comfortable. Added bonus to have a fridge and coffee in-room, a barbeque area by the pool, and free continental breakfast. Lots of restaurant choices within easy walking distance, and convenience stores right across the street. The beach and shopping were an affordable cab ride away. The hotel offers free shuttle to certain destinations which is a nice touch if they remember to come pick you up. This is not a frilly hotel but certainly affordable and a great place to hang your hat and tour the area. Note: very close to the airport so there is a lot of plane traffic noise in the daytime hours. No sound problems in the evenings or during the night.",Flatlanders049,2014-11-03
As always i had a great stay. I love that they read there request and honored it. This is a great place to stay and close to the airport and fwys. Easy to get to the the front desk clerks are all great. ,657kimberlyb,2014-10-30
"Horrible Customer Service
Filthy Room. I discovered live cock roaches on the bed and walls
Dirty sheets/Bedding
Hair and debris on bathroom floor",LizzieSteiner,2014-10-18
"I expected my room to be on the same scale as the lobby.  The lobby was very nice.... my room, not so nice. I like a bright room and because I'm a woman traveling alone, I need for the light to be produced by indoor lighting. I turned on the lights and noticed that one lamp was unplugged.  The outlet was behind the bed.  When I tried to plug it in, the headboard fell off.  The room remained somewhat dark, even in the sink/vanity area while I was getting ready for an event and trying to do my makeup.  The ceiling was stained and basically, the room itself just looked old and beat up.  It was clean so housekeeping should be commended. It was a very, very hot night and I needed to have the air conditioning on.  Unfortunately, I couldn't adjust the direction of the air vents and they blew directly on me when I was in bed. Not good! Not good at all!  It took me hours to fall asleep.  Also, all of the pillows were the exact same size, none of which were good for my neck and the sheets couldn't have been any rougher.  I'm sorry to be so negative but it was a pretty miserable night for me.  ON THE UP SIDE - The price was right and the grounds seemed to be safe!!  The location was good and there were plenty of convenient restaurants nearby, including a drive thru Starbucks right across the street.  I appreciated having this Travelodge as an available option to me who needed a place at the last minute and even more, I sincerely appreciate the fact that you still offer smoking rooms to your guests who smoke!  For that fact alone, if I needed to come to the area again, I may stay here (but I'd bring my own sheets and pillow.)",madalynwho,2014-10-12
